log(fHD),log(n_H)
-0.8426761673238723,6.52296630521184
-0.8426761673238723,6.523217000495667
-0.8426761673238722,6.52346768158356
-0.8426761673238721,6.523718348543462
-0.8426761673238721,6.523969001442296
-0.8426761673238721,6.524219640345985
-0.842676167323872,6.52447026531947
-0.8426761673238717,6.524720876426734
-0.8426761673238717,6.52497147373081
-0.8426761673238717,6.525222057293806
-0.8426761673238716,6.525472627176924
-0.8426761673238716,6.525723183440475
-0.8426761673238716,6.525973726143894
-0.8426761673238715,6.52622425534576
-0.8426761673238714,6.526474771103808
-0.8426761673238714,6.526725273474954
-0.8426761673238712,6.5269757625153
-0.8426761673238711,6.527226238280155
-0.8426761673238712,6.527476700824054
-0.842676167323871,6.527727150200762
-0.842676167323871,6.5279775864633
-0.8426761673238709,6.528228009663954
-0.8426761673238707,6.528478419854286
-0.8426761673238707,6.528728817085156
-0.8426761673238705,6.528979201406728
-0.8426761673238703,6.529229572868487
-0.8426761673238702,6.529479931519252
-0.84267616732387,6.529730277407188
-0.8426761673238699,6.529980610579814
-0.8426761673238696,6.530230931084027
-0.8426761673238694,6.530481238966105
-0.8426761673238693,6.530731534271717
-0.8426761673238692,6.530981817045941
-0.8426761673238692,6.531232087333271
-0.842676167323869,6.531482345177634
-0.8426761673238687,6.531732590622392
-0.8426761673238687,6.531982823710359
-0.8426761673238685,6.532233044483811
-0.8426761673238684,6.532483252984494
-0.8426761673238682,6.5327334492536355
-0.8426761673238681,6.5329836333319555
-0.842676167323868,6.533233805259675
-0.8426761673238679,6.533483965076524
-0.8426761673238677,6.533734112821752
-0.8426761673238675,6.533984248534139
-0.8426761673238674,6.534234372252003
-0.8426761673238673,6.534484484013208
-0.8426761673238672,6.534734583855173
-0.8426761673238671,6.5349846718148825
-0.8426761673238671,6.53523474792889
-0.8426761673238669,6.535484812233334
-0.8426761673238667,6.535734864763936
-0.8426761673238665,6.535984905556017
-0.8426761673238665,6.5362349346445
-0.8426761673238663,6.536484952063919
-0.8426761673238661,6.536734957848427
-0.8426761673238661,6.536984952031804
-0.8426761673238657,6.537234934647458
-0.8426761673238656,6.5374849057284425
-0.8426761673238654,6.537734865307453
-0.8426761673238654,6.5379848134168395
-0.8426761673238653,6.53823475008861
-0.8426761673238652,6.538484675354441
-0.842676167323865,6.53873458924568
-0.8426761673238647,6.53898449179335
-0.8426761673238647,6.539234383028162
-0.8426761673238645,6.539484262980514
-0.8426761673238643,6.5397341316805
-0.8426761673238642,6.5399839891579195
-0.8426761673238641,6.5402338354422715
-0.8426761673238641,6.540483670562773
-0.8426761673238639,6.540733494548357
-0.8426761673238636,6.540983307427678
-0.8426761673238634,6.541233109229117
-0.8426761673238634,6.541482899980792
-0.8426761673238633,6.541732679710554
-0.842676167323863,6.541982448446
-0.842676167323863,6.5422322062144715
-0.8426761673238629,6.542481953043062
-0.8426761673238627,6.542731688958621
-0.8426761673238626,6.542981413987758
-0.8426761673238625,6.543231128156849
-0.8426761673238623,6.543480831492036
-0.8426761673238622,6.543730524019236
-0.8426761673238621,6.543980205764141
-0.842676167323862,6.544229876752226
-0.8426761673238619,6.54447953700875
-0.8426761673238616,6.54472918655876
-0.8426761673238615,6.544978825427094
-0.8426761673238614,6.545228453638388
-0.8426761673238614,6.545478071217075
-0.8426761673238613,6.545727678187393
-0.842676167323861,6.545977274573384
-0.842676167323861,6.546226860398903
-0.8426761673238607,6.546476435687612
-0.8426761673238607,6.546726000462995
-0.8426761673238606,6.54697555474835
-0.8426761673238605,6.547225098566799
-0.8426761673238604,6.54747463194129
-0.8426761673238603,6.5477241548945955
-0.8426761673238601,6.547973667449322
-0.8426761673238599,6.548223169627908
-0.8426761673238599,6.548472661452629
-0.8426761673238596,6.548722142945597
-0.8426761673238595,6.54897161412877
-0.8426761673238594,6.5492210750239455
-0.8426761673238592,6.549470525652771
-0.8426761673238592,6.549719966036739
-0.842676167323859,6.549969396197196
-0.8426761673238587,6.550218816155341
-0.8426761673238586,6.550468225932231
-0.8426761673238585,6.550717625548777
-0.8426761673238584,6.550967015025755
-0.8426761673238583,6.551216394383801
-0.8426761673238583,6.551465763643416
-0.8426761673238581,6.551715122824967
-0.8426761673238581,6.55196447194869
-0.8426761673238579,6.552213811034691
-0.8426761673238577,6.552463140102949
-0.8426761673238576,6.552712459173319
-0.8426761673238576,6.5529617682655275
-0.8426761673238574,6.553211067399182
-0.8426761673238573,6.553460356593771
-0.8426761673238573,6.55370963586866
-0.8426761673238571,6.5539589052431015
-0.8426761673238569,6.554208164736232
-0.8426761673238568,6.554457414367071
-0.8426761673238565,6.554706654154529
-0.8426761673238565,6.554955884117405
-0.8426761673238563,6.555205104274387
-0.8426761673238562,6.5554543146440585
-0.8426761673238561,6.555703515244894
-0.842676167323856,6.555952706095264
-0.8426761673238559,6.556201887213433
-0.8426761673238556,6.556451058617567
-0.8426761673238555,6.556700220325728
-0.8426761673238554,6.556949372355881
-0.8426761673238552,6.557198514725888
-0.8426761673238551,6.557447647453519
-0.8426761673238549,6.5576967705564435
-0.8426761673238546,6.557945884052238
-0.8426761673238545,6.558194987958384
-0.8426761673238544,6.5584440822922705
-0.8426761673238542,6.558693167071197
-0.8426761673238542,6.558942242312368
-0.842676167323854,6.559191308032903
-0.8426761673238539,6.559440364249829
-0.8426761673238536,6.559689410980086
-0.8426761673238535,6.559938448240529
-0.8426761673238533,6.560187476047926
-0.8426761673238531,6.560436494418961
-0.842676167323853,6.560685503370232
-0.8426761673238529,6.560934502918254
-0.8426761673238528,6.561183493079463
-0.8426761673238528,6.56143247387021
-0.8426761673238525,6.561681445306765
-0.8426761673238524,6.561930407405322
-0.8426761673238522,6.562179360181991
-0.8426761673238521,6.562428303652808
-0.842676167323852,6.5626772378337295
-0.8426761673238519,6.5629261627406335
-0.8426761673238516,6.563175078389325
-0.8426761673238515,6.563423984795529
-0.8426761673238514,6.5636728819749
-0.8426761673238512,6.563921769943016
-0.8426761673238511,6.564170648715383
-0.842676167323851,6.56441951830743
-0.8426761673238506,6.56466837873452
-0.8426761673238506,6.56491723001194
-0.8426761673238505,6.565166072154905
-0.8426761673238503,6.565414905178561
-0.8426761673238502,6.565663729097985
-0.8426761673238501,6.565912543928184
-0.8426761673238501,6.566161349684095
-0.84267616732385,6.566410146380587
-0.8426761673238498,6.566658934032459
-0.8426761673238496,6.566907712654446
-0.8426761673238494,6.567156482261215
-0.8426761673238492,6.5674052428673635
-0.8426761673238492,6.5676539944874275
-0.8426761673238492,6.567902737135874
-0.842676167323849,6.568151470827107
-0.8426761673238488,6.568400195575463
-0.8426761673238485,6.568648911395217
-0.8426761673238485,6.568897618300577
-0.8426761673238483,6.569146316305691
-0.8426761673238483,6.569395005424642
-0.8426761673238481,6.5696436856714495
-0.842676167323848,6.569892357060072
-0.8426761673238479,6.570141019604403
-0.8426761673238478,6.57038967331828
-0.8426761673238476,6.570638318215475
-0.8426761673238476,6.570886954309698
-0.8426761673238473,6.571135581614601
-0.8426761673238473,6.571384200143775
-0.8426761673238472,6.571632809910749
-0.8426761673238471,6.571881410928996
-0.8426761673238469,6.572130003211926
-0.8426761673238468,6.572378586772893
-0.8426761673238466,6.5726271616251895
-0.8426761673238464,6.5728757277820495
-0.8426761673238463,6.573124285256651
-0.8426761673238462,6.573372834062114
-0.8426761673238461,6.573621374211497
-0.842676167323846,6.573869905717803
-0.8426761673238459,6.574118428593981
-0.8426761673238456,6.574366942852919
-0.8426761673238455,6.5746154485074495
-0.8426761673238454,6.574863945570348
-0.8426761673238452,6.575112434054336
-0.8426761673238451,6.575360913972077
-0.8426761673238451,6.575609385336177
-0.8426761673238449,6.575857848159192
-0.8426761673238446,6.576106302453616
-0.8426761673238445,6.576354748231893
-0.8426761673238445,6.576603185506409
-0.8426761673238443,6.576851614289497
-0.8426761673238441,6.577100034593435
-0.8426761673238441,6.577348446430446
-0.8426761673238439,6.577596849812701
-0.8426761673238439,6.577845244752314
-0.8426761673238435,6.578093631261347
-0.8426761673238434,6.578342009351809
-0.8426761673238434,6.5785903790356555
-0.8426761673238432,6.578838740324787
-0.8426761673238432,6.579087093231053
-0.842676167323843,6.579335437766248
-0.8426761673238428,6.579583773942115
-0.8426761673238428,6.5798321017703465
-0.8426761673238425,6.58008042126258
-0.8426761673238423,6.580328732430402
-0.8426761673238423,6.580577035285346
-0.8426761673238421,6.580825329838896
-0.8426761673238419,6.58107361610248
-0.8426761673238419,6.58132189408748
-0.8426761673238417,6.581570163805219
-0.8426761673238414,6.581818425266978
-0.8426761673238414,6.58206667848398
-0.8426761673238413,6.582314923467401
-0.8426761673238411,6.582563160228364
-0.842676167323841,6.582811388777942
-0.8426761673238409,6.583059609127156
-0.8426761673238409,6.583307821286979
-0.8426761673238407,6.583556025268333
-0.8426761673238405,6.583804221082088
-0.8426761673238403,6.584052408739068
-0.8426761673238403,6.584300588250043
-0.8426761673238402,6.584548759625736
-0.8426761673238401,6.58479692287682
-0.8426761673238399,6.585045078013917
-0.8426761673238399,6.585293225047601
-0.8426761673238397,6.585541363988397
-0.8426761673238395,6.585789494846779
-0.8426761673238394,6.586037617633174
-0.8426761673238393,6.586285732357962
-0.8426761673238392,6.58653383903147
-0.842676167323839,6.586781937663978
-0.8426761673238389,6.587030028265719
-0.8426761673238388,6.587278110846877
-0.8426761673238385,6.587526185417587
-0.8426761673238384,6.587774251987936
-0.8426761673238383,6.588022310567963
-0.8426761673238381,6.58827036116766
-0.8426761673238381,6.5885184037969715
-0.8426761673238379,6.588766438465793
-0.8426761673238378,6.589014465183974
-0.8426761673238377,6.589262483961315
-0.8426761673238374,6.589510494807571
-0.8426761673238373,6.589758497732447
-0.8426761673238372,6.590006492745606
-0.8426761673238371,6.590254479856657
-0.842676167323837,6.59050245907517
-0.8426761673238368,6.590750430410662
-0.8426761673238367,6.5909983938726056
-0.8426761673238365,6.5912463494704285
-0.8426761673238364,6.591494297213511
-0.8426761673238363,6.591742237111186
-0.8426761673238362,6.5919901691727425
-0.8426761673238361,6.5922380934074205
-0.8426761673238359,6.592486009824416
-0.8426761673238359,6.592733918432879
-0.8426761673238357,6.592981819241915
-0.8426761673238354,6.593229712260582
-0.8426761673238354,6.593477597497893
-0.8426761673238352,6.593725474962817
-0.8426761673238351,6.593973344664275
-0.8426761673238349,6.594221206611146
-0.8426761673238349,6.594469060812262
-0.8426761673238347,6.5947169072764105
-0.8426761673238345,6.5949647460123355
-0.8426761673238345,6.595212577028733
-0.8426761673238344,6.59546040033426
-0.8426761673238343,6.595708215937523
-0.8426761673238342,6.595956023847089
-0.8426761673238341,6.596203824071477
-0.8426761673238339,6.596451616619165
-0.8426761673238338,6.596699401498584
-0.8426761673238337,6.596947178718123
-0.8426761673238334,6.597194948286128
-0.8426761673238334,6.597442710210899
-0.8426761673238332,6.597690464500696
-0.8426761673238331,6.597938211163729
-0.842676167323833,6.598185950208174
-0.842676167323833,6.598433681642155
-0.8426761673238325,6.598681405473759
-0.8426761673238325,6.598929121711025
-0.8426761673238323,6.599176830361954
-0.8426761673238322,6.599424531434501
-0.8426761673238321,6.5996722249365805
-0.8426761673238319,6.5999199108760624
-0.8426761673238319,6.600167589260775
-0.8426761673238317,6.600415260098506
-0.8426761673238315,6.600662923396999
-0.8426761673238314,6.600910579163954
-0.8426761673238314,6.601158227407033
-0.8426761673238312,6.6014058681338526
-0.8426761673238311,6.60165350135199
-0.842676167323831,6.601901127068979
-0.842676167323831,6.6021487452923155
-0.8426761673238308,6.602396356029448
-0.8426761673238307,6.602643959287789
-0.8426761673238304,6.602891555074708
-0.8426761673238303,6.603139143397537
-0.8426761673238302,6.603386724263574
-0.84267616732383,6.6036342976800695
-0.8426761673238299,6.603881863654232
-0.8426761673238297,6.604129422193226
-0.8426761673238297,6.604376973304175
-0.8426761673238296,6.604624516994165
-0.8426761673238294,6.60487205327024
-0.8426761673238291,6.605119582139404
-0.842676167323829,6.605367103608621
-0.8426761673238289,6.605614617684818
-0.8426761673238288,6.605862124374881
-0.8426761673238288,6.606109623685655
-0.8426761673238286,6.606357115623948
-0.8426761673238284,6.606604600196523
-0.8426761673238283,6.606852077410107
-0.8426761673238281,6.607099547271388
-0.8426761673238281,6.6073470097870155
-0.842676167323828,6.607594464963599
-0.8426761673238278,6.60784191280771
-0.8426761673238277,6.608089353325879
-0.8426761673238277,6.608336786524601
-0.8426761673238274,6.608584212410333
-0.8426761673238272,6.60883163098949
-0.8426761673238271,6.609079042268452
-0.842676167323827,6.60932644625356
-0.842676167323827,6.609573842951117
-0.8426761673238268,6.609821232367389
-0.8426761673238266,6.610068614508601
-0.8426761673238264,6.610315989380947
-0.8426761673238263,6.610563356990576
-0.8426761673238263,6.610810717343604
-0.8426761673238261,6.611058070446112
-0.8426761673238261,6.611305416304138
-0.8426761673238259,6.611552754923687
-0.8426761673238258,6.611800086310725
-0.8426761673238257,6.612047410471186
-0.8426761673238254,6.612294727410962
-0.8426761673238253,6.612542037135909
-0.8426761673238252,6.612789339651851
-0.842676167323825,6.613036634964572
-0.842676167323825,6.61328392307982
-0.8426761673238248,6.61353120400331
-0.8426761673238248,6.613778477740718
-0.8426761673238244,6.6140257442976855
-0.8426761673238243,6.61427300367982
-0.8426761673238242,6.614520255892689
-0.8426761673238241,6.61476750094183
-0.842676167323824,6.615014738832743
-0.8426761673238239,6.615261969570891
-0.8426761673238238,6.615509193161706
-0.8426761673238236,6.615756409610581
-0.8426761673238236,6.616003618922878
-0.8426761673238233,6.6162508211039235
-0.8426761673238232,6.616498016159006
-0.8426761673238232,6.616745204093385
-0.8426761673238229,6.6169923849122805
-0.8426761673238229,6.617239558620884
-0.8426761673238228,6.61748672522435
-0.8426761673238226,6.617733884727798
-0.8426761673238226,6.617981037136317
-0.8426761673238224,6.618228182454959
-0.8426761673238223,6.618475320688745
-0.8426761673238221,6.618722451842661
-0.8426761673238221,6.618969575921662
-0.8426761673238219,6.619216692930668
-0.8426761673238218,6.6194638028745665
-0.8426761673238216,6.619710905758212
-0.8426761673238214,6.619958001586427
-0.8426761673238213,6.620205090364001
-0.8426761673238212,6.62045217209569
-0.8426761673238212,6.62069924678622
-0.842676167323821,6.620946314440284
-0.8426761673238209,6.62119337506254
-0.8426761673238208,6.6214404286576185
-0.8426761673238207,6.621687475230116
-0.8426761673238203,6.621934514784597
-0.8426761673238203,6.622181547325595
-0.8426761673238202,6.622428572857611
-0.8426761673238201,6.622675591385119
-0.84267616732382,6.6229226029125545
-0.8426761673238198,6.623169607444328
-0.8426761673238197,6.623416604984816
-0.8426761673238197,6.623663595538365
-0.8426761673238194,6.623910579109291
-0.8426761673238193,6.624157555701878
-0.8426761673238192,6.624404525320382
-0.842676167323819,6.624651487969028
-0.8426761673238189,6.624898443652009
-0.8426761673238188,6.625145392373491
-0.8426761673238186,6.625392334137606
-0.8426761673238184,6.62563926894846
-0.8426761673238183,6.625886196810127
-0.8426761673238181,6.626133117726651
-0.8426761673238181,6.626380031702048
-0.842676167323818,6.626626938740306
-0.8426761673238177,6.626873838845381
-0.8426761673238177,6.627120732021201
-0.8426761673238176,6.627367618271662
-0.8426761673238176,6.627614497600638
-0.8426761673238173,6.627861370011969
-0.8426761673238172,6.628108235509467
-0.8426761673238171,6.628355094096918
-0.842676167323817,6.628601945778077
-0.8426761673238169,6.628848790556671
-0.8426761673238168,6.629095628436401
-0.8426761673238166,6.629342459420936
-0.8426761673238164,6.629589283513922
-0.8426761673238163,6.629836100718974
-0.8426761673238162,6.63008291103968
-0.8426761673238161,6.630329714479601
-0.8426761673238159,6.630576511042272
-0.8426761673238158,6.630823300731197
-0.8426761673238157,6.631070083549854
-0.8426761673238155,6.631316859501697
-0.8426761673238155,6.631563628590151
-0.8426761673238152,6.631810390818614
-0.8426761673238152,6.632057146190456
-0.842676167323815,6.632303894709024
-0.842676167323815,6.632550636377635
-0.8426761673238148,6.632797371199581
-0.8426761673238147,6.63304409917813
-0.8426761673238146,6.633290820316521
-0.8426761673238145,6.633537534617966
-0.8426761673238142,6.633784242085657
-0.8426761673238141,6.634030942722753
-0.8426761673238141,6.634277636532392
-0.8426761673238139,6.6345243235176845
-0.8426761673238139,6.634771003681718
-0.8426761673238137,6.635017677027551
-0.8426761673238136,6.63526434355822
-0.8426761673238135,6.635511003276737
-0.8426761673238133,6.635757656186086
-0.8426761673238132,6.636004302289228
-0.8426761673238131,6.6362509415891
-0.842676167323813,6.636497574088612
-0.8426761673238129,6.636744199790652
-0.8426761673238127,6.636990818698082
-0.8426761673238127,6.637237430813741
-0.8426761673238126,6.637484036140443
-0.8426761673238123,6.63773063468098
-0.8426761673238122,6.637977226438117
-0.8426761673238121,6.638223811414598
-0.8426761673238121,6.63847038961314
-0.8426761673238119,6.63871696103644
-0.8426761673238118,6.6389635256871715
-0.8426761673238118,6.639210083567981
-0.8426761673238115,6.639456634681495
-0.8426761673238113,6.639703179030316
-0.8426761673238113,6.639949716617023
-0.8426761673238112,6.640196247444175
-0.8426761673238111,6.640442771514303
-0.842676167323811,6.64068928882992
-0.8426761673238108,6.640935799393515
-0.8426761673238107,6.641182303207553
-0.8426761673238107,6.641428800274479
-0.8426761673238106,6.641675290596715
-0.8426761673238103,6.64192177417666
-0.8426761673238103,6.642168251016692
-0.8426761673238101,6.642414721119166
-0.8426761673238101,6.642661184486417
-0.8426761673238099,6.642907641120756
-0.8426761673238098,6.643154091024474
-0.8426761673238097,6.643400534199842
-0.8426761673238095,6.643646970649108
-0.8426761673238095,6.643893400374497
-0.8426761673238093,6.644139823378215
-0.8426761673238091,6.644386239662448
-0.842676167323809,6.644632649229359
-0.842676167323809,6.64487905208109
-0.8426761673238087,6.645125448219764
-0.8426761673238087,6.645371837647482
-0.8426761673238086,6.645618220366324
-0.8426761673238083,6.645864596378353
-0.8426761673238082,6.646110965685608
-0.8426761673238081,6.646357328290109
-0.842676167323808,6.646603684193856
-0.842676167323808,6.646850033398829
-0.8426761673238078,6.6470963759069885
-0.8426761673238077,6.647342711720274
-0.8426761673238076,6.647589040840607
-0.8426761673238075,6.6478353632698886
-0.8426761673238073,6.64808167901
-0.8426761673238072,6.648327988062802
-0.8426761673238071,6.64857429043014
-0.842676167323807,6.648820586113837
-0.8426761673238069,6.649066875115697
-0.8426761673238068,6.649313157437505
-0.8426761673238068,6.649559433081029
-0.8426761673238066,6.649805702048017
-0.8426761673238065,6.6500519643401965
-0.8426761673238063,6.65029821995928
-0.8426761673238061,6.65054446890696
-0.8426761673238059,6.650790711184909
-0.8426761673238058,6.6510369467947825
-0.8426761673238057,6.651283175738218
-0.8426761673238056,6.6515293980168355
-0.8426761673238056,6.6517756136322355
-0.8426761673238055,6.652021822586001
-0.8426761673238055,6.652268024879698
-0.8426761673238052,6.652514220514872
-0.8426761673238051,6.652760409493054
-0.842676167323805,6.6530065918157595
-0.8426761673238049,6.653252767484481
-0.8426761673238046,6.653498936500695
-0.8426761673238046,6.653745098865863
-0.8426761673238045,6.653991254581429
-0.8426761673238043,6.6542374036488185
-0.8426761673238041,6.65448354606944
-0.842676167323804,6.654729681844686
-0.8426761673238039,6.654975810975934
-0.8426761673238038,6.6552219334645395
-0.8426761673238036,6.655468049311847
-0.8426761673238035,6.655714158519181
-0.8426761673238033,6.65596026108785
-0.8426761673238032,6.6562063570191485
-0.8426761673238031,6.6564524463143515
-0.842676167323803,6.65669852897472
-0.8426761673238029,6.656944605001497
-0.8426761673238028,6.657190674395912
-0.8426761673238026,6.657436737159179
-0.8426761673238026,6.657682793292491
-0.8426761673238023,6.6579288427970305
-0.8426761673238022,6.6581748856739615
-0.8426761673238022,6.658420921924435
-0.8426761673238021,6.658666951549584
-0.842676167323802,6.658912974550528
-0.8426761673238019,6.659158990928369
-0.8426761673238019,6.659405000684196
-0.8426761673238016,6.659651003819081
-0.8426761673238016,6.659897000334083
-0.8426761673238014,6.660142990230244
-0.8426761673238012,6.660388973508593
-0.8426761673238012,6.6606349501701425
-0.8426761673238011,6.66088092021589
-0.842676167323801,6.661126883646821
-0.842676167323801,6.661372840463903
-0.8426761673238007,6.661618790668091
-0.8426761673238006,6.661864734260327
-0.8426761673238005,6.6621106712415346
-0.8426761673238002,6.662356601612626
-0.8426761673238001,6.662602525374502
-0.8426761673238001,6.662848442528042
-0.8426761673238,6.6630943530741185
-0.8426761673237999,6.6633402570135845
-0.8426761673237997,6.663586154347284
-0.8426761673237997,6.6638320450760435
-0.8426761673237997,6.664077929200677
-0.8426761673237996,6.6643238067219865
-0.8426761673237995,6.664569677640758
-0.8426761673237994,6.664815541957766
-0.8426761673237992,6.665061399673769
-0.842676167323799,6.665307250789517
-0.842676167323799,6.66555309530574
-0.8426761673237988,6.665798933223162
-0.8426761673237988,6.666044764542488
-0.8426761673237986,6.666290589264415
-0.8426761673237985,6.666536407389622
-0.8426761673237984,6.666782218918779
-0.8426761673237982,6.6670280238525415
-0.842676167323798,6.667273822191552
-0.8426761673237979,6.6675196139364425
-0.8426761673237977,6.66776539908783
-0.8426761673237977,6.66801117764632
-0.8426761673237977,6.6682569496125055
-0.8426761673237975,6.6685027149869684
-0.8426761673237974,6.668748473770277
-0.8426761673237974,6.668994225962987
-0.8426761673237971,6.669239971565641
-0.842676167323797,6.669485710578774
-0.842676167323797,6.669731443002905
-0.8426761673237969,6.669977168838541
-0.8426761673237967,6.670222888086179
-0.8426761673237967,6.670468600746303
-0.8426761673237967,6.670714306819386
-0.8426761673237966,6.67096000630589
-0.8426761673237965,6.671205699206265
-0.8426761673237964,6.671451385520946
-0.8426761673237961,6.6716970652503615
-0.8426761673237962,6.671942738394927
-0.8426761673237961,6.672188404955047
-0.8426761673237961,6.672434064931112
-0.8426761673237958,6.672679718323504
-0.8426761673237957,6.6729253651325955
-0.8426761673237956,6.673171005358744
-0.8426761673237955,6.673416639002297
-0.8426761673237955,6.673662266063594
-0.8426761673237955,6.673907886542959
-0.8426761673237952,6.67415350044071
-0.8426761673237951,6.674399107757152
-0.842676167323795,6.674644708492577
-0.842676167323795,6.674890302647271
-0.8426761673237948,6.675135890221506
-0.8426761673237949,6.6753814712155455
-0.8426761673237946,6.675627045629642
-0.8426761673237945,6.675872613464036
-0.8426761673237944,6.676118174718961
-0.8426761673237944,6.676363729394637
-0.8426761673237941,6.676609277491277
-0.8426761673237942,6.676854819009081
-0.842676167323794,6.67710035394824
-0.8426761673237939,6.677345882308936
-0.8426761673237939,6.677591404091339
-0.8426761673237937,6.67783691929561
-0.8426761673237935,6.678082427921903
-0.8426761673237935,6.678327929970359
-0.8426761673237934,6.678573425441108
-0.8426761673237932,6.678818914334275
-0.842676167323793,6.679064396649971
-0.842676167323793,6.679309872388301
-0.8426761673237929,6.679555341549357
-0.8426761673237928,6.679800804133226
-0.8426761673237928,6.680046260139982
-0.8426761673237928,6.680291709569691
-0.8426761673237926,6.680537152422411
-0.8426761673237926,6.680782588698187
-0.8426761673237925,6.6810280183970585
-0.8426761673237922,6.681273441519055
-0.8426761673237921,6.681518858064196
-0.842676167323792,6.681764268032494
-0.8426761673237919,6.682009671423952
-0.8426761673237917,6.682255068238562
-0.8426761673237917,6.6825004584763095
-0.8426761673237916,6.6827458421371695
-0.8426761673237915,6.682991219221112
-0.8426761673237914,6.683236589728093
-0.8426761673237912,6.683481953658064
-0.8426761673237911,6.683727311010967
-0.842676167323791,6.6839726617867345
-0.8426761673237909,6.684218005985292
-0.8426761673237909,6.684463343606555
-0.8426761673237907,6.684708674650433
-0.8426761673237906,6.684953999116823
-0.8426761673237906,6.68519931700562
-0.8426761673237904,6.685444628316705
-0.8426761673237902,6.685689933049954
-0.8426761673237901,6.685935231205234
-0.84267616732379,6.686180522782405
-0.8426761673237899,6.686425807781318
-0.8426761673237898,6.686671086201816
-0.8426761673237897,6.686916358043734
-0.8426761673237897,6.687161623306901
-0.8426761673237897,6.687406881991135
-0.8426761673237895,6.687652134096251
-0.8426761673237894,6.6878973796220516
-0.8426761673237892,6.688142618568333
-0.8426761673237892,6.688387850934885
-0.8426761673237889,6.688633076721489
-0.8426761673237889,6.68887829592792
-0.8426761673237887,6.689123508553945
-0.8426761673237887,6.689368714599324
-0.8426761673237887,6.6896139140638065
-0.8426761673237884,6.6898591069471385
-0.8426761673237884,6.690104293249058
-0.8426761673237884,6.690349472969295
-0.8426761673237882,6.690594646107573
-0.8426761673237881,6.690839812663607
-0.842676167323788,6.691084972637107
-0.8426761673237879,6.691330126027773
-0.8426761673237877,6.691575272835301
-0.8426761673237875,6.69182041305938
-0.8426761673237875,6.69206554669969
-0.8426761673237875,6.692310673755906
-0.8426761673237873,6.692555794227694
-0.8426761673237873,6.692800908114715
-0.8426761673237871,6.693046015416623
-0.842676167323787,6.693291116133065
-0.8426761673237869,6.693536210263682
-0.8426761673237868,6.6937812978081075
-0.8426761673237867,6.694026378765969
-0.8426761673237866,6.694271453136888
-0.8426761673237865,6.694516520920477
-0.8426761673237864,6.694761582116344
-0.8426761673237861,6.695006636724093
-0.842676167323786,6.695251684743317
-0.842676167323786,6.695496726173606
-0.8426761673237859,6.695741761014542
-0.8426761673237858,6.6959867892656995
-0.8426761673237857,6.696231810926652
-0.8426761673237855,6.696476825996961
-0.8426761673237855,6.696721834476185
-0.8426761673237855,6.696966836363877
-0.8426761673237853,6.69721183165958
-0.8426761673237851,6.697456820362835
-0.842676167323785,6.697701802473177
-0.842676167323785,6.697946777990132
-0.842676167323785,6.698191746913223
-0.8426761673237849,6.698436709241965
-0.8426761673237848,6.69868166497587
-0.8426761673237846,6.6989266141144395
-0.8426761673237845,6.699171556657174
-0.8426761673237845,6.699416492603568
-0.8426761673237844,6.699661421953106
-0.8426761673237844,6.699906344705271
-0.8426761673237841,6.700151260859539
-0.8426761673237839,6.70039617041538
-0.8426761673237839,6.70064107337226
-0.8426761673237838,6.7008859697296375
-0.8426761673237837,6.701130859486968
-0.8426761673237837,6.701375742643698
-0.8426761673237836,6.701620619199272
-0.8426761673237834,6.701865489153129
-0.8426761673237833,6.702110352504699
-0.8426761673237831,6.702355209253412
-0.842676167323783,6.702600059398688
-0.842676167323783,6.702844902939945
-0.8426761673237828,6.703089739876593
-0.8426761673237827,6.703334570208041
-0.8426761673237826,6.703579393933689
-0.8426761673237825,6.703824211052932
-0.8426761673237824,6.7040690215651635
-0.8426761673237821,6.704313825469768
-0.842676167323782,6.704558622766128
-0.8426761673237819,6.704803413453619
-0.8426761673237819,6.705048197531612
-0.8426761673237818,6.705292974999475
-0.8426761673237817,6.705537745856569
-0.8426761673237815,6.7057825101022495
-0.8426761673237814,6.706027267735869
-0.8426761673237813,6.706272018756774
-0.8426761673237813,6.706516763164311
-0.8426761673237811,6.706761500957814
-0.8426761673237809,6.707006232136617
-0.8426761673237808,6.707250956700049
-0.8426761673237807,6.707495674647433
-0.8426761673237806,6.70774038597809
-0.8426761673237806,6.707985090691332
-0.8426761673237805,6.708229788786471
-0.8426761673237804,6.7084744802628125
-0.8426761673237803,6.708719165119657
-0.8426761673237801,6.708963843356302
-0.84267616732378,6.7092085149720395
-0.8426761673237799,6.709453179966159
-0.8426761673237797,6.709697838337942
-0.8426761673237797,6.709942490086669
-0.8426761673237795,6.710187135211616
-0.8426761673237794,6.710431773712051
-0.8426761673237794,6.710676405587242
-0.8426761673237793,6.710921030836452
-0.8426761673237791,6.71116564945894
-0.8426761673237791,6.711410261453958
-0.8426761673237788,6.711654866820756
-0.8426761673237788,6.711899465558581
-0.8426761673237788,6.712144057666673
-0.8426761673237786,6.712388643144271
-0.8426761673237786,6.712633221990609
-0.8426761673237785,6.712877794204917
-0.8426761673237783,6.71312235978642
-0.8426761673237781,6.713366918734337
-0.8426761673237781,6.71361147104789
-0.842676167323778,6.713856016726291
-0.8426761673237779,6.714100555768749
-0.8426761673237777,6.714345088174473
-0.8426761673237777,6.714589613942663
-0.8426761673237776,6.714834133072518
