log(fHD),log(n_H)
-0.6203835365584642,4.742216164815493
-0.620383536558464,4.7423808920186215
-0.6203835365584638,4.742545648692672
-0.6203835365584635,4.742710434784955
-0.6203835365584632,4.742875250243226
-0.620383536558463,4.743040095015678
-0.6203835365584627,4.743204969050942
-0.6203835365584625,4.74336987229808
-0.6203835365584623,4.743534804706581
-0.6203835365584621,4.743699766226358
-0.6203835365584619,4.743864756807742
-0.6203835365584617,4.744029776401478
-0.6203835365584615,4.744194824958726
-0.6203835365584612,4.744359902431047
-0.620383536558461,4.744525008770414
-0.6203835365584608,4.7446901439291915
-0.6203835365584606,4.744855307860143
-0.6203835365584602,4.745020500516424
-0.6203835365584601,4.745185721851579
-0.6203835365584598,4.745350971819534
-0.6203835365584597,4.745516250374601
-0.6203835365584595,4.745681557471465
-0.6203835365584591,4.7458468930651865
-0.620383536558459,4.746012257111198
-0.6203835365584587,4.746177649565297
-0.6203835365584585,4.746343070383644
-0.6203835365584581,4.746508519522762
-0.620383536558458,4.7466739969395295
-0.6203835365584577,4.746839502591179
-0.6203835365584576,4.747005036435292
-0.6203835365584571,4.747170598429798
-0.620383536558457,4.747336188532972
-0.6203835365584568,4.7475018067034265
-0.6203835365584566,4.747667452900115
-0.6203835365584563,4.7478331270823215
-0.6203835365584561,4.747998829209664
-0.6203835365584559,4.748164559242092
-0.6203835365584557,4.7483303171398745
-0.6203835365584556,4.748496102863606
-0.6203835365584554,4.748661916374201
-0.6203835365584549,4.74882775763289
-0.6203835365584549,4.748993626601218
-0.6203835365584546,4.749159523241039
-0.6203835365584544,4.749325447514519
-0.6203835365584541,4.749491399384125
-0.6203835365584539,4.749657378812632
-0.6203835365584537,4.74982338576311
-0.6203835365584534,4.749989420198929
-0.6203835365584532,4.750155482083753
-0.6203835365584529,4.750321571381539
-0.6203835365584527,4.750487688056534
-0.6203835365584525,4.750653832073269
-0.6203835365584521,4.750820003396561
-0.620383536558452,4.750986201991513
-0.6203835365584518,4.7511524278235
-0.6203835365584516,4.751318680858178
-0.6203835365584512,4.751484961061478
-0.6203835365584511,4.751651268399604
-0.6203835365584507,4.751817602839027
-0.6203835365584506,4.751983964346485
-0.6203835365584505,4.752150352888987
-0.6203835365584501,4.752316768433797
-0.6203835365584499,4.752483210948443
-0.6203835365584497,4.7526496804007135
-0.6203835365584496,4.752816176758649
-0.6203835365584494,4.752982699990546
-0.6203835365584492,4.7531492500649515
-0.620383536558449,4.753315826950664
-0.6203835365584487,4.753482430616727
-0.6203835365584485,4.753649061032431
-0.6203835365584482,4.753815718167308
-0.620383536558448,4.753982401991132
-0.6203835365584478,4.7541491124739155
-0.6203835365584475,4.754315849585909
-0.6203835365584474,4.754482613297596
-0.6203835365584471,4.754649403579694
-0.6203835365584468,4.75481622040315
-0.6203835365584467,4.754983063739144
-0.6203835365584464,4.755149933559078
-0.6203835365584461,4.755316829834582
-0.6203835365584458,4.755483752537509
-0.6203835365584456,4.755650701639931
-0.6203835365584454,4.755817677114144
-0.620383536558445,4.755984678932656
-0.6203835365584448,4.756151707068195
-0.6203835365584445,4.756318761493702
-0.6203835365584444,4.756485842182329
-0.6203835365584441,4.75665294910744
-0.6203835365584439,4.756820082242607
-0.6203835365584436,4.756987241561608
-0.6203835365584435,4.757154427038427
-0.6203835365584431,4.7573216386472525
-0.6203835365584429,4.7574888763624745
-0.6203835365584428,4.757656140158682
-0.6203835365584426,4.757823430010662
-0.6203835365584424,4.7579907458934
-0.620383536558442,4.758158087782077
-0.6203835365584419,4.758325455652065
-0.6203835365584416,4.758492849478931
-0.6203835365584414,4.758660269238431
-0.620383536558441,4.758827714906511
-0.6203835365584409,4.758995186459304
-0.6203835365584407,4.759162683873126
-0.6203835365584405,4.759330207124482
-0.6203835365584403,4.759497756190057
-0.62038353655844,4.759665331046717
-0.6203835365584398,4.759832931671509
-0.6203835365584395,4.760000558041659
-0.6203835365584394,4.760168210134568
-0.6203835365584391,4.760335887927814
-0.6203835365584389,4.76050359139915
-0.6203835365584387,4.760671320526498
-0.6203835365584384,4.760839075287955
-0.6203835365584381,4.761006855661786
-0.6203835365584379,4.761174661626426
-0.6203835365584377,4.761342493160476
-0.6203835365584375,4.761510350242703
-0.6203835365584373,4.761678232852038
-0.620383536558437,4.761846140967577
-0.6203835365584368,4.762014074568577
-0.6203835365584367,4.762182033634455
-0.6203835365584364,4.7623500181447875
-0.6203835365584361,4.76251802807931
-0.6203835365584359,4.762686063417914
-0.6203835365584357,4.762854124140647
-0.6203835365584355,4.763022210227711
-0.6203835365584353,4.763190321659461
-0.620383536558435,4.763358458416401
-0.6203835365584348,4.763526620479191
-0.6203835365584346,4.763694807828638
-0.6203835365584344,4.7638630204456955
-0.6203835365584343,4.764031258311468
-0.6203835365584339,4.764199521407203
-0.6203835365584337,4.764367809714295
-0.6203835365584335,4.764536123214279
-0.6203835365584333,4.764704461888836
-0.620383536558433,4.764872825719785
-0.6203835365584328,4.765041214689091
-0.6203835365584326,4.765209628778853
-0.6203835365584324,4.76537806797131
-0.6203835365584323,4.7655465322488375
-0.6203835365584319,4.765715021593949
-0.6203835365584318,4.765883535989293
-0.6203835365584316,4.766052075417648
-0.6203835365584314,4.76622063986193
-0.620383536558431,4.766389229305184
-0.6203835365584309,4.766557843730588
-0.6203835365584307,4.766726483121449
-0.6203835365584304,4.766895147461201
-0.6203835365584301,4.767063836733409
-0.6203835365584299,4.767232550921764
-0.6203835365584298,4.767401290010081
-0.6203835365584295,4.767570053982302
-0.6203835365584293,4.767738842822492
-0.620383536558429,4.767907656514841
-0.6203835365584288,4.768076495043657
-0.6203835365584287,4.768245358393374
-0.6203835365584284,4.7684142465485415
-0.6203835365584282,4.768583159493832
-0.6203835365584279,4.768752097214035
-0.6203835365584277,4.768921059694057
-0.6203835365584275,4.769090046918923
-0.6203835365584273,4.769259058873771
-0.6203835365584272,4.769428095543856
-0.6203835365584268,4.769597156914545
-0.6203835365584266,4.769766242971323
-0.6203835365584265,4.769935353699779
-0.6203835365584262,4.770104489085623
-0.620383536558426,4.7702736491146664
-0.6203835365584258,4.770442833772837
-0.6203835365584256,4.770612043046169
-0.6203835365584254,4.770781276920804
-0.6203835365584252,4.770950535382992
-0.6203835365584249,4.7711198184190895
-0.6203835365584248,4.771289126015557
-0.6203835365584245,4.771458458158964
-0.6203835365584243,4.771627814835979
-0.620383536558424,4.771797196033377
-0.6203835365584238,4.771966601738036
-0.6203835365584236,4.772136031936933
-0.6203835365584234,4.772305486617148
-0.6203835365584232,4.77247496576586
-0.6203835365584229,4.772644469370349
-0.6203835365584227,4.772813997417995
-0.6203835365584225,4.77298354989627
-0.6203835365584223,4.773153126792751
-0.620383536558422,4.773322728095108
-0.6203835365584218,4.773492353791106
-0.6203835365584216,4.773662003868605
-0.6203835365584214,4.773831678315563
-0.6203835365584212,4.774001377120029
-0.6203835365584208,4.774171100270145
-0.6203835365584206,4.7743408477541465
-0.6203835365584204,4.774510619560358
-0.6203835365584202,4.774680415677199
-0.6203835365584199,4.7748502360931795
-0.6203835365584197,4.775020080796894
-0.6203835365584194,4.775189949777032
-0.6203835365584192,4.775359843022367
-0.6203835365584189,4.7755297605217635
-0.6203835365584188,4.77569970226417
-0.6203835365584186,4.775869668238624
-0.6203835365584184,4.776039658434248
-0.620383536558418,4.77620967284025
-0.6203835365584179,4.776379711445921
-0.6203835365584177,4.77654977424064
-0.6203835365584177,4.776719861213863
-0.6203835365584176,4.776889972355135
-0.6203835365584173,4.777060107654078
-0.6203835365584172,4.777230267100402
-0.6203835365584169,4.777400450683891
-0.6203835365584167,4.7775706583944135
-0.6203835365584165,4.777740890221915
-0.6203835365584164,4.777911146156426
-0.6203835365584162,4.7780814261880495
-0.6203835365584159,4.778251730306968
-0.6203835365584158,4.778422058503444
-0.6203835365584155,4.778592410767813
-0.6203835365584154,4.778762787090492
-0.6203835365584152,4.778933187461969
-0.6203835365584149,4.779103611872809
-0.6203835365584148,4.7792740603136545
-0.6203835365584146,4.779444532775217
-0.6203835365584144,4.779615029248286
-0.6203835365584143,4.779785549723723
-0.6203835365584142,4.77995609419246
-0.6203835365584138,4.780126662645507
-0.6203835365584138,4.780297255073938
-0.6203835365584135,4.780467871468903
-0.6203835365584133,4.780638511821622
-0.6203835365584132,4.780809176123384
-0.6203835365584129,4.780979864365547
-0.6203835365584127,4.78115057653954
-0.6203835365584127,4.78132131263686
-0.6203835365584125,4.781492072649072
-0.6203835365584123,4.781662856567808
-0.620383536558412,4.781833664384767
-0.6203835365584118,4.782004496091718
-0.6203835365584116,4.7821753516804915
-0.6203835365584115,4.782346231142985
-0.6203835365584113,4.782517134471164
-0.620383536558411,4.782688061657056
-0.6203835365584109,4.782859012692754
-0.6203835365584107,4.783029987570414
-0.6203835365584105,4.783200986282257
-0.6203835365584103,4.783372008820566
-0.62038353655841,4.783543055177686
-0.62038353655841,4.783714125346026
-0.6203835365584098,4.783885219318053
-0.6203835365584096,4.784056337086301
-0.6203835365584095,4.784227478643358
-0.6203835365584094,4.78439864398188
-0.620383536558409,4.784569833094576
-0.6203835365584089,4.784741045974218
-0.6203835365584088,4.784912282613637
-0.6203835365584086,4.7850835430057215
-0.6203835365584085,4.78525482714342
-0.6203835365584083,4.785426135019738
-0.620383536558408,4.7855974666277366
-0.6203835365584079,4.785768821960538
-0.6203835365584077,4.785940201011318
-0.6203835365584076,4.78611160377331
-0.6203835365584074,4.786283030239804
-0.6203835365584072,4.786454480404141
-0.620383536558407,4.786625954259725
-0.6203835365584067,4.786797451800009
-0.6203835365584066,4.7869689730185
-0.6203835365584065,4.787140517908764
-0.6203835365584063,4.787312086464413
-0.6203835365584061,4.787483678679121
-0.6203835365584058,4.787655294546608
-0.6203835365584057,4.78782693406065
-0.6203835365584055,4.787998597215074
-0.6203835365584053,4.788170284003758
-0.6203835365584051,4.788341994420633
-0.620383536558405,4.788513728459681
-0.6203835365584048,4.788685486114933
-0.6203835365584046,4.7888572673804735
-0.6203835365584045,4.789029072250434
-0.6203835365584043,4.789200900718997
-0.6203835365584042,4.789372752780394
-0.620383536558404,4.789544628428905
-0.6203835365584037,4.789716527658857
-0.6203835365584036,4.789888450467298
-0.6203835365584034,4.790060396857033
-0.6203835365584033,4.790232366831746
-0.6203835365584031,4.790404360392073
-0.620383536558403,4.79057637753694
-0.6203835365584027,4.790748418263906
-0.6203835365584025,4.790920482569658
-0.6203835365584025,4.791092570450249
-0.6203835365584023,4.791264681901315
-0.620383536558402,4.791436816918207
-0.620383536558402,4.79160897549609
-0.6203835365584017,4.791781157630013
-0.6203835365584016,4.791953363314955
-0.6203835365584014,4.792125592545861
-0.6203835365584012,4.792297845317663
-0.6203835365584012,4.792470121625297
-0.620383536558401,4.792642421463721
-0.6203835365584007,4.792814744827913
-0.6203835365584005,4.792987091712883
-0.6203835365584004,4.793159462113675
-0.6203835365584003,4.793331856025368
-0.6203835365584001,4.793504273443083
-0.6203835365583998,4.793676714361977
-0.6203835365583997,4.79384917877725
-0.6203835365583995,4.794021666684141
-0.6203835365583994,4.794194178077929
-0.6203835365583992,4.794366712953938
-0.6203835365583992,4.794539271307527
-0.620383536558399,4.7947118531341015
-0.6203835365583988,4.794884458429103
-0.6203835365583986,4.795057087188017
-0.6203835365583984,4.7952297394063645
-0.6203835365583983,4.795402415079714
-0.620383536558398,4.7955751142036664
-0.6203835365583978,4.795747836773866
-0.6203835365583976,4.795920582785995
-0.6203835365583974,4.7960933522357765
-0.6203835365583973,4.7962661451189685
-0.6203835365583972,4.796438961431371
-0.620383536558397,4.796611801168821
-0.6203835365583967,4.796784664327192
-0.6203835365583966,4.796957550902397
-0.6203835365583964,4.797130460890387
-0.6203835365583963,4.79730339428715
-0.6203835365583961,4.797476351088708
-0.6203835365583958,4.797649331291123
-0.6203835365583957,4.797822334890494
-0.6203835365583956,4.797995361882951
-0.6203835365583954,4.798168412264666
-0.6203835365583953,4.798341486031845
-0.6203835365583951,4.798514583180728
-0.6203835365583948,4.79868770370759
-0.6203835365583947,4.798860847608743
-0.6203835365583945,4.799034014880533
-0.6203835365583944,4.79920720551934
-0.6203835365583941,4.7993804195215795
-0.620383536558394,4.7995536568837
-0.6203835365583938,4.799726917602184
-0.6203835365583936,4.79990020167355
-0.6203835365583934,4.800073509094346
-0.6203835365583932,4.800246839861154
-0.6203835365583931,4.800420193970592
-0.6203835365583928,4.800593571419309
-0.6203835365583927,4.800766972203986
-0.6203835365583926,4.800940396321336
-0.6203835365583924,4.801113843768106
-0.6203835365583923,4.801287314541073
-0.6203835365583921,4.801460808637047
-0.6203835365583918,4.801634326052868
-0.6203835365583918,4.80180786678541
-0.6203835365583916,4.801981430831574
-0.6203835365583914,4.802155018188296
-0.6203835365583912,4.802328628852541
-0.6203835365583912,4.802502262821303
-0.620383536558391,4.802675920091607
-0.6203835365583907,4.802849600660511
-0.6203835365583906,4.8030233045251
-0.6203835365583904,4.803197031682488
-0.6203835365583903,4.803370782129821
-0.6203835365583901,4.803544555864271
-0.62038353655839,4.803718352883043
-0.6203835365583898,4.8038921731833675
-0.6203835365583896,4.804066016762506
-0.6203835365583895,4.804239883617746
-0.6203835365583893,4.804413773746406
-0.6203835365583892,4.804587687145832
-0.6203835365583891,4.804761623813398
-0.6203835365583888,4.804935583746505
-0.6203835365583886,4.805109566942582
-0.6203835365583885,4.805283573399084
-0.6203835365583883,4.805457603113495
-0.6203835365583881,4.805631656083325
-0.620383536558388,4.805805732306116
-0.6203835365583877,4.805979831779427
-0.6203835365583875,4.80615395450085
-0.6203835365583874,4.806328100468003
-0.6203835365583872,4.806502269678529
-0.620383536558387,4.806676462130097
-0.6203835365583868,4.806850677820402
-0.6203835365583866,4.807024916747165
-0.6203835365583865,4.807199178908132
-0.6203835365583863,4.807373464301074
-0.6203835365583862,4.80754777292379
-0.620383536558386,4.8077221047741
-0.6203835365583859,4.80789645984985
-0.6203835365583857,4.808070838148914
-0.6203835365583855,4.808245239669185
-0.6203835365583853,4.808419664408584
-0.6203835365583852,4.808594112365056
-0.620383536558385,4.808768583536569
-0.6203835365583849,4.808943077921116
-0.6203835365583846,4.809117595516713
-0.6203835365583844,4.809292136321399
-0.6203835365583843,4.809466700333237
-0.6203835365583842,4.809641287550313
-0.620383536558384,4.809815897970739
-0.6203835365583837,4.809990531592645
-0.6203835365583836,4.810165188414186
-0.6203835365583834,4.810339868433543
-0.6203835365583832,4.810514571648913
-0.6203835365583831,4.810689298058519
-0.6203835365583829,4.810864047660608
-0.6203835365583829,4.811038820453446
-0.6203835365583826,4.8112136164353245
-0.6203835365583824,4.8113884356045515
-0.6203835365583823,4.81156327795946
-0.6203835365583822,4.811738143498406
-0.6203835365583821,4.811913032219763
-0.6203835365583819,4.81208794412193
-0.6203835365583816,4.812262879203322
-0.6203835365583815,4.81243783746238
-0.6203835365583814,4.8126128188975645
-0.6203835365583812,4.812787823507354
-0.620383536558381,4.81296285129025
-0.6203835365583807,4.813137902244774
-0.6203835365583806,4.813312976369469
-0.6203835365583805,4.813488073662894
-0.6203835365583803,4.8136631941236345
-0.6203835365583802,4.8138383377502905
-0.62038353655838,4.814013504541483
-0.6203835365583799,4.814188694495855
-0.6203835365583796,4.814363907612067
-0.6203835365583795,4.814539144867995
-0.6203835365583793,4.814714407562779
-0.6203835365583792,4.814889697018713
-0.6203835365583791,4.815065014980833
-0.620383536558379,4.815240362658711
-0.6203835365583787,4.815415740835402
-0.6203835365583785,4.815591150030307
-0.6203835365583784,4.815766590576032
-0.6203835365583782,4.815942062681289
-0.620383536558378,4.816117566469438
-0.6203835365583779,4.816293102006429
-0.6203835365583777,4.816468669319126
-0.6203835365583774,4.816644268408029
-0.6203835365583773,4.816819899255823
-0.6203835365583773,4.816995561833228
-0.6203835365583771,4.81717125610295
-0.6203835365583769,4.817346982022373
-0.6203835365583767,4.8175227395453915
-0.6203835365583765,4.8176985286236365
-0.6203835365583763,4.817874349207324
-0.6203835365583762,4.818050201245819
-0.620383536558376,4.818226084688019
-0.6203835365583759,4.818401999482617
-0.6203835365583756,4.818577945578276
-0.6203835365583755,4.818753922923741
-0.6203835365583754,4.818929931467929
-0.6203835365583751,4.819105971159971
-0.6203835365583751,4.8192820419492515
-0.6203835365583749,4.819458143785434
-0.6203835365583746,4.819634276618469
-0.6203835365583745,4.81981044039861
-0.6203835365583743,4.819986635076415
-0.6203835365583742,4.820162860602748
-0.620383536558374,4.820339116928784
-0.6203835365583739,4.820515404006008
-0.6203835365583736,4.820691721786212
-0.6203835365583735,4.820868070221499
-0.6203835365583733,4.821044449264272
-0.6203835365583731,4.821220858867244
-0.620383536558373,4.821397298983428
-0.6203835365583729,4.821573769566139
-0.6203835365583726,4.821750270568986
-0.6203835365583725,4.821926801945878
-0.6203835365583724,4.822103363651019
-0.6203835365583722,4.822279955638901
-0.620383536558372,4.82245657786431
-0.6203835365583718,4.822633230282319
-0.6203835365583716,4.822809912848285
-0.6203835365583715,4.822986625517852
-0.6203835365583713,4.823163368246941
-0.6203835365583712,4.823340140991758
-0.620383536558371,4.823516943708785
-0.6203835365583709,4.823693776354778
-0.6203835365583708,4.82387063888677
-0.6203835365583705,4.824047531262062
-0.6203835365583704,4.82422445343823
-0.6203835365583702,4.824401405373114
-0.62038353655837,4.824578387024821
-0.6203835365583699,4.824755398351724
-0.6203835365583696,4.824932439312456
-0.6203835365583695,4.8251095098659125
-0.6203835365583693,4.825286609971246
-0.6203835365583693,4.825463739587869
-0.6203835365583691,4.825640898675445
-0.6203835365583689,4.825818087193895
-0.6203835365583688,4.825995305103386
-0.6203835365583686,4.82617255236434
-0.6203835365583685,4.826349828937425
-0.6203835365583683,4.826527134783555
-0.6203835365583682,4.826704469863891
-0.6203835365583681,4.826881834139834
-0.6203835365583679,4.827059227573025
-0.6203835365583678,4.827236650125349
-0.6203835365583676,4.827414101758927
-0.6203835365583674,4.8275915824361135
-0.6203835365583672,4.827769092119501
-0.6203835365583672,4.827946630771915
-0.620383536558367,4.828124198356411
-0.6203835365583668,4.828301794836274
-0.6203835365583666,4.828479420175018
-0.6203835365583665,4.828657074336383
-0.6203835365583662,4.828834757284335
-0.6203835365583661,4.8290124689830645
-0.620383536558366,4.82919020939698
-0.6203835365583658,4.829367978490716
-0.6203835365583656,4.829545776229122
-0.6203835365583655,4.829723602577267
-0.6203835365583654,4.829901457500434
-0.6203835365583652,4.830079340964123
-0.620383536558365,4.830257252934047
-0.6203835365583649,4.830435193376127
-0.6203835365583646,4.8306131622565
-0.6203835365583645,4.8307911595415085
-0.6203835365583644,4.830969185197701
-0.6203835365583642,4.831147239191837
-0.6203835365583641,4.831325321490875
-0.6203835365583639,4.831503432061981
-0.6203835365583639,4.831681570872521
-0.6203835365583636,4.8318597378900625
-0.6203835365583634,4.832037933082372
-0.6203835365583633,4.832216156417412
-0.6203835365583631,4.832394407863346
-0.620383536558363,4.832572687388527
-0.6203835365583629,4.832750994961509
-0.6203835365583626,4.832929330551031
-0.6203835365583624,4.83310769412603
-0.6203835365583623,4.833286085655629
-0.6203835365583621,4.833464505109141
-0.620383536558362,4.833642952456069
-0.6203835365583619,4.833821427666099
-0.6203835365583616,4.833999930709105
-0.6203835365583613,4.834178461555142
-0.6203835365583613,4.834357020174451
-0.6203835365583612,4.834535606537452
-0.620383536558361,4.834714220614747
-0.6203835365583608,4.834892862377116
-0.6203835365583608,4.835071531795519
-0.6203835365583605,4.8352502288410895
-0.6203835365583603,4.835428953485141
-0.6203835365583601,4.835607705699157
-0.62038353655836,4.835786485454799
-0.6203835365583598,4.8359652927238965
-0.6203835365583598,4.8361441274784545
-0.6203835365583596,4.836322989690644
-0.6203835365583594,4.836501879332808
-0.6203835365583592,4.836680796377455
-0.6203835365583592,4.836859740797263
-0.6203835365583589,4.837038712565073
-0.6203835365583588,4.837217711653893
-0.6203835365583587,4.837396738036893
-0.6203835365583585,4.837575791687406
-0.6203835365583583,4.837754872578925
-0.6203835365583581,4.837933980685108
-0.620383536558358,4.838113115979767
-0.6203835365583578,4.838292278436876
-0.6203835365583575,4.838471468030565
-0.6203835365583574,4.8386506847351205
-0.6203835365583572,4.838829928524985
-0.6203835365583571,4.839009199374755
-0.620383536558357,4.839188497259179
-0.6203835365583569,4.839367822153162
-0.6203835365583567,4.839547174031756
-0.6203835365583565,4.839726552870165
-0.6203835365583564,4.839905958643744
-0.6203835365583562,4.840085391327993
-0.620383536558356,4.840264850898566
-0.620383536558356,4.840444337331259
-0.6203835365583558,4.840623850602013
-0.6203835365583555,4.840803390686916
-0.6203835365583555,4.8409829575622
-0.6203835365583553,4.84116255120424
-0.6203835365583551,4.841342171589553
-0.620383536558355,4.841521818694798
-0.6203835365583549,4.841701492496772
-0.6203835365583547,4.841881192972413
-0.6203835365583545,4.8420609200988
-0.6203835365583543,4.842240673853145
-0.6203835365583542,4.8424204542128
-0.620383536558354,4.842600261155254
-0.6203835365583539,4.842780094658129
-0.6203835365583538,4.842959954699181
-0.6203835365583535,4.843139841256302
-0.6203835365583533,4.843319754307514
-0.6203835365583532,4.843499693830974
-0.6203835365583531,4.843679659804966
-0.6203835365583529,4.843859652207908
-0.6203835365583528,4.844039671018347
-0.6203835365583527,4.844219716214956
-0.6203835365583525,4.844399787776538
-0.6203835365583523,4.844579885682023
-0.6203835365583522,4.844760009910467
-0.620383536558352,4.844940160441049
-0.6203835365583518,4.8451203372530784
-0.6203835365583518,4.845300540325983
-0.6203835365583514,4.845480769639316
-0.6203835365583513,4.845661025172753
-0.6203835365583512,4.8458413069060935
-0.620383536558351,4.846021614819254
-0.6203835365583509,4.846201948892272
-0.6203835365583508,4.846382309105308
-0.6203835365583507,4.846562695438636
-0.6203835365583504,4.846743107872653
-0.6203835365583503,4.846923546387871
-0.6203835365583501,4.847104010964918
-0.6203835365583501,4.847284501584538
-0.6203835365583499,4.847465018227591
-0.6203835365583498,4.84764556087505
-0.6203835365583495,4.847826129508006
-0.6203835365583493,4.848006724107656
-0.6203835365583492,4.848187344655315
-0.620383536558349,4.84836799113241
-0.620383536558349,4.848548663520473
-0.6203835365583489,4.848729361801154
-0.6203835365583487,4.848910085956208
-0.6203835365583485,4.8490908359675
-0.6203835365583484,4.849271611817005
-0.6203835365583482,4.849452413486802
-0.620383536558348,4.84963324095908
-0.6203835365583479,4.849814094216136
-0.6203835365583478,4.849994973240367
-0.6203835365583477,4.850175878014282
-0.6203835365583474,4.85035680852049
-0.6203835365583474,4.850537764741706
-0.6203835365583471,4.850718746660745
-0.6203835365583471,4.85089975426053
-0.6203835365583469,4.851080787524083
-0.6203835365583468,4.851261846434527
-0.6203835365583465,4.851442930975086
-0.6203835365583465,4.851624041129086
-0.6203835365583463,4.85180517687995
-0.6203835365583461,4.851986338211204
-0.6203835365583461,4.852167525106466
-0.6203835365583458,4.852348737549459
-0.6203835365583458,4.852529975523998
-0.6203835365583457,4.852711239013999
-0.6203835365583455,4.852892528003469
-0.6203835365583453,4.853073842476516
-0.6203835365583453,4.853255182417341
-0.6203835365583452,4.853436547810236
-0.620383536558345,4.853617938639592
-0.620383536558345,4.85379935488989
-0.6203835365583449,4.853980796545706
-0.6203835365583448,4.854162263591706
-0.6203835365583448,4.85434375601265
-0.6203835365583444,4.854525273793388
-0.6203835365583444,4.854706816920761
-0.6203835365583443,4.854888385387485
-0.6203835365583441,4.8550699791882135
-0.6203835365583441,4.855251598314225
-0.620383536558344,4.855433242754598
-0.6203835365583438,4.855614912497073
-0.6203835365583438,4.855796607528554
-0.6203835365583437,4.855978327835455
-0.6203835365583436,4.856160073403901
-0.6203835365583433,4.856341844219866
-0.6203835365583432,4.856523640269264
-0.6203835365583431,4.856705461537995
-0.620383536558343,4.856887308011986
-0.6203835365583428,4.857069179677207
-0.6203835365583427,4.85725107651969
-0.6203835365583427,4.8574329985255345
-0.6203835365583424,4.857614945680914
-0.6203835365583423,4.857796917972078
-0.6203835365583422,4.857978915385354
-0.6203835365583421,4.858160937907149
-0.620383536558342,4.858342985523951
-0.6203835365583419,4.858525058222326
-0.6203835365583418,4.858707155988922
-0.6203835365583416,4.858889278810464
-0.6203835365583414,4.85907142667376
-0.6203835365583413,4.859253599565694
-0.6203835365583413,4.859435797473229
-0.620383536558341,4.859618020383407
-0.620383536558341,4.859800268283348
-0.6203835365583409,4.859982541160249
-0.6203835365583408,4.8601648390013805
-0.6203835365583407,4.860347161794095
-0.6203835365583407,4.860529509525819
-0.6203835365583404,4.860711882184053
-0.6203835365583404,4.860894279756374
-0.6203835365583402,4.861076702230432
-0.6203835365583401,4.861259149593953
-0.62038353655834,4.861441621834738
-0.6203835365583399,4.861624118940659
-0.6203835365583398,4.861806640899661
-0.6203835365583397,4.861989187699763
-0.6203835365583394,4.862171759329056
-0.6203835365583394,4.862354355775701
-0.6203835365583392,4.862536977027933
-0.6203835365583392,4.862719623074056
-0.6203835365583391,4.862902293902446
-0.620383536558339,4.863084989501547
-0.6203835365583388,4.863267709859876
-0.6203835365583387,4.863450454966015
-0.6203835365583386,4.863633224808619
-0.6203835365583384,4.863816019376409
-0.6203835365583383,4.8639988386581745
-0.6203835365583382,4.864181682642775
-0.6203835365583381,4.864364551319133
-0.620383536558338,4.864547444676243
-0.6203835365583379,4.864730362703164
-0.6203835365583378,4.864913305389019
-0.6203835365583377,4.865096272722999
-0.6203835365583376,4.865279264694363
-0.6203835365583374,4.86546228129243
-0.6203835365583372,4.865645322506587
-0.6203835365583372,4.8658283883262845
-0.6203835365583371,4.866011478741038
-0.6203835365583369,4.866194593740426
-0.6203835365583368,4.8663777333140885
-0.6203835365583368,4.866560897451731
-0.6203835365583367,4.866744086143122
-0.6203835365583366,4.86692729937809
-0.6203835365583364,4.867110537146525
-0.6203835365583362,4.867293799438383
-0.6203835365583361,4.867477086243675
-0.6203835365583361,4.867660397552479
-0.6203835365583359,4.867843733354928
-0.6203835365583359,4.868027093641219
-0.6203835365583357,4.868210478401608
-0.6203835365583356,4.868393887626408
-0.6203835365583354,4.868577321305996
-0.6203835365583353,4.8687607794308025
-0.6203835365583352,4.868944261991321
-0.6203835365583351,4.869127768978101
-0.620383536558335,4.86931130038175
-0.6203835365583348,4.869494856192933
-0.6203835365583347,4.869678436402372
-0.6203835365583346,4.869862041000848
-0.6203835365583344,4.870045669979196
-0.6203835365583342,4.8702293233283065
-0.6203835365583341,4.87041300103913
-0.6203835365583341,4.870596703102669
-0.620383536558334,4.870780429509983
-0.6203835365583339,4.870964180252187
-0.6203835365583338,4.871147955320449
-0.6203835365583337,4.8713317547059924
-0.6203835365583336,4.8715155784000945
-0.6203835365583334,4.871699426394087
-0.6203835365583333,4.871883298679354
-0.6203835365583331,4.8720671952473324
-0.6203835365583331,4.872251116089516
-0.6203835365583329,4.8724350611974465
-0.6203835365583329,4.87261903056272
-0.6203835365583328,4.872803024176984
-0.6203835365583327,4.872987042031938
-0.6203835365583324,4.873171084119335
-0.6203835365583324,4.873355150430975
-0.6203835365583323,4.873539240958713
-0.6203835365583322,4.873723355694452
-0.620383536558332,4.873907494630146
-0.6203835365583319,4.8740916577578
-0.6203835365583319,4.8742758450694685
-0.6203835365583317,4.874460056557255
-0.6203835365583316,4.874644292213311
-0.6203835365583314,4.8748285520298404
-0.6203835365583313,4.875012835999093
-0.6203835365583312,4.875197144113367
-0.6203835365583311,4.8753814763650105
-0.620383536558331,4.875565832746418
-0.6203835365583309,4.875750213250033
-0.6203835365583308,4.875934617868346
-0.6203835365583308,4.876119046593893
-0.6203835365583306,4.876303499419259
-0.6203835365583305,4.876487976337075
-0.6203835365583303,4.876672477340018
-0.6203835365583303,4.876857002420811
-0.6203835365583301,4.877041551572224
-0.6203835365583301,4.877226124787069
-0.62038353655833,4.877410722058209
-0.6203835365583299,4.877595343378548
-0.6203835365583298,4.877779988741036
-0.6203835365583297,4.877964658138668
