wavelength photoabsorption photodissociation photoionisation
1.615000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.616000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.617000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.618000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.619000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.620000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.621000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.622000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.623000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.624000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.625000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.626000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.627000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.628000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.629000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.630000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.631000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.632000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.633000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.634000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.635000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.636000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.637000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.638000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.639000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.640000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.641000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.642000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.643000e+02 1.640473e-28 1.640473e-28 0.000000e+00
1.644000e+02 8.421704e-28 8.421704e-28 0.000000e+00
1.645000e+02 4.090236e-27 4.090236e-27 0.000000e+00
1.646000e+02 1.879379e-26 1.879379e-26 0.000000e+00
1.647000e+02 8.169547e-26 8.169547e-26 0.000000e+00
1.648000e+02 3.359690e-25 3.359690e-25 0.000000e+00
1.649000e+02 1.307127e-24 1.307127e-24 0.000000e+00
1.650000e+02 4.811210e-24 4.811210e-24 0.000000e+00
1.651000e+02 1.675361e-23 1.675361e-23 0.000000e+00
1.652000e+02 5.519248e-23 5.519248e-23 0.000000e+00
1.653000e+02 1.720161e-22 1.720161e-22 0.000000e+00
1.654000e+02 5.071961e-22 5.071961e-22 0.000000e+00
1.655000e+02 1.414817e-21 1.414817e-21 0.000000e+00
1.656000e+02 3.733725e-21 3.733725e-21 0.000000e+00
1.657000e+02 9.321845e-21 9.321845e-21 0.000000e+00
1.658000e+02 2.201806e-20 2.201806e-20 0.000000e+00
1.659000e+02 4.920099e-20 4.920099e-20 0.000000e+00
1.660000e+02 1.040127e-19 1.040127e-19 0.000000e+00
1.661000e+02 2.080253e-19 2.080253e-19 0.000000e+00
1.662000e+02 3.936079e-19 3.936079e-19 0.000000e+00
1.663000e+02 7.045780e-19 7.045780e-19 0.000000e+00
1.664000e+02 1.193196e-18 1.193196e-18 0.000000e+00
1.665000e+02 1.911667e-18 1.911667e-18 0.000000e+00
1.666000e+02 2.897545e-18 2.897545e-18 0.000000e+00
1.667000e+02 4.154950e-18 4.154950e-18 0.000000e+00
1.668000e+02 5.636624e-18 5.636624e-18 0.000000e+00
1.669000e+02 7.234189e-18 7.234189e-18 0.000000e+00
1.670000e+02 8.783715e-18 8.783715e-18 0.000000e+00
1.671000e+02 1.008984e-17 1.008984e-17 0.000000e+00
1.672000e+02 1.096498e-17 1.096498e-17 0.000000e+00
1.673000e+02 1.127325e-17 1.127325e-17 0.000000e+00
1.674000e+02 1.096498e-17 1.096498e-17 0.000000e+00
1.675000e+02 1.008984e-17 1.008984e-17 0.000000e+00
1.676000e+02 8.783715e-18 8.783715e-18 0.000000e+00
1.677000e+02 7.234189e-18 7.234189e-18 0.000000e+00
1.678000e+02 5.636624e-18 5.636624e-18 0.000000e+00
1.679000e+02 4.154950e-18 4.154950e-18 0.000000e+00
1.680000e+02 2.897545e-18 2.897545e-18 0.000000e+00
1.681000e+02 1.911667e-18 1.911667e-18 0.000000e+00
1.682000e+02 1.193196e-18 1.193196e-18 0.000000e+00
1.683000e+02 7.045780e-19 7.045780e-19 0.000000e+00
1.684000e+02 3.936079e-19 3.936079e-19 0.000000e+00
1.685000e+02 2.080253e-19 2.080253e-19 0.000000e+00
1.686000e+02 1.040127e-19 1.040127e-19 0.000000e+00
1.687000e+02 4.920099e-20 4.920099e-20 0.000000e+00
1.688000e+02 2.201806e-20 2.201806e-20 0.000000e+00
1.689000e+02 9.321845e-21 9.321845e-21 0.000000e+00
1.690000e+02 3.733725e-21 3.733725e-21 0.000000e+00
1.691000e+02 1.414817e-21 1.414817e-21 0.000000e+00
1.692000e+02 5.071961e-22 5.071961e-22 0.000000e+00
1.693000e+02 1.720161e-22 1.720161e-22 0.000000e+00
1.694000e+02 5.519248e-23 5.519248e-23 0.000000e+00
1.695000e+02 1.675361e-23 1.675361e-23 0.000000e+00
1.696000e+02 4.811210e-24 4.811210e-24 0.000000e+00
1.697000e+02 1.307127e-24 1.307127e-24 0.000000e+00
1.698000e+02 3.359690e-25 3.359690e-25 0.000000e+00
1.699000e+02 8.169547e-26 8.169547e-26 0.000000e+00
1.700000e+02 1.879379e-26 1.879379e-26 0.000000e+00
1.701000e+02 4.090236e-27 4.090236e-27 0.000000e+00
1.702000e+02 8.421704e-28 8.421704e-28 0.000000e+00
1.703000e+02 4.210852e-28 4.210852e-28 0.000000e+00
1.704000e+02 0.000000e+00 0.000000e+00 0.000000e+00
