Time 	 Hydrogen 	 H 	 H+ 	 H- 	 H2 	 H2+ 
2.23335e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2365e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.23965e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2428e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.24595e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2491e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.25225e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2554e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.25855e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2617e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.26485e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.268e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.27115e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2743e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.27745e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2806e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.28375e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2869e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.29005e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2932e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.29635e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.2995e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.30265e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3058e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.30895e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3121e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.31525e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3184e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.32155e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3247e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.32785e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.331e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.33415e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3373e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.34045e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3436e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.34675e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3499e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.35305e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3562e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.35935e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3625e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.36565e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3688e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.37195e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3751e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.37825e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3814e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.38455e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.3877e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.39085e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.394e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.39715e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4003e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.40345e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4066e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.40975e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4129e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.41605e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4192e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.42235e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4255e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.42865e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4318e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.43495e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4381e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.44125e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4444e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.44755e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4507e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.45385e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.457e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.46015e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4633e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.46645e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4696e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.47275e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4759e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.47905e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4822e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.48535e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4885e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.49165e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.4948e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.49795e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5011e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.50425e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5074e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.51055e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5137e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.51685e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.52e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.52315e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5263e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.52945e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5326e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.53575e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5389e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.54205e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5452e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.54835e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5515e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.55465e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5578e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.56095e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5641e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.56725e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5704e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.57355e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5767e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.57985e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.583e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.58615e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5893e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.59245e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.5956e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.59875e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6019e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.60505e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6082e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.61135e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6145e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.61765e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6208e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.62395e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6271e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.63025e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6334e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.63655e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6397e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.64285e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.646e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.64915e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6523e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.65545e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6586e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.66175e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6649e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.66805e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6712e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.67435e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6775e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.68065e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6838e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.68695e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6901e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.69325e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.6964e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.69955e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7027e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.70585e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.709e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.71215e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7153e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.71845e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7216e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.72475e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7279e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.73105e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7342e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.73735e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7405e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.74365e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7468e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.74995e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7531e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.75625e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7594e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.76255e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7657e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.76885e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.772e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.77515e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7783e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.78145e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7846e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.78775e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7909e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.79405e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.7972e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.80035e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8035e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.80665e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8098e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.81295e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8161e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.81925e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8224e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.82555e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8287e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.83185e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.835e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.83815e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8413e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.84445e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8476e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.85075e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8539e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.85705e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8602e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.86335e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8665e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.86965e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8728e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.87595e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8791e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.88225e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8854e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.88855e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.8917e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.89485e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.898e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.90115e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9043e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.90745e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9106e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.91375e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9169e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.92005e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9232e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.92635e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9295e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.93265e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9358e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.93895e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9421e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.94525e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9484e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.95155e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9547e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.95785e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.961e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.96415e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9673e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.97045e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9736e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
